location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
MX,2021-08-12,MX,Mexico,22322.0,719.0,3166400.0,256618.0,73771750.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,21.0,13.0,27.0,0.0,57.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-13,MX,Mexico,21661.0,710.0,3188061.0,257328.0,74802779.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,21.0,13.0,27.0,0.0,62.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-14,MX,Mexico,9525.0,746.0,3197586.0,258074.0,75780229.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,14.0,26.0,0.0,64.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-15,MX,Mexico,6787.0,773.0,3204373.0,258847.0,76587422.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,14.0,27.0,0.0,61.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-16,MX,Mexico,24481.0,816.0,3228854.0,259663.0,77225451.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,21.0,14.0,27.0,1.0,61.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-17,MX,Mexico,22004.0,758.0,3250858.0,260421.0,77573466.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,21.0,14.0,27.0,30.0,62.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-18,MX,Mexico,20961.0,882.0,3271819.0,261303.0,78765073.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,22.0,15.0,29.0,1.0,64.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-19,MX,Mexico,19076.0,784.0,3290895.0,262087.0,79399398.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,22.0,15.0,29.0,4.0,62.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-20,MX,Mexico,18049.0,769.0,3308944.0,262856.0,79933762.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,23.0,14.0,29.0,1.0,53.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-21,MX,Mexico,7668.0,817.0,3316612.0,263673.0,80404167.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,15.0,27.0,1.0,67.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-22,MX,Mexico,5924.0,743.0,3322536.0,264416.0,80683665.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,15.0,23.0,18.0,74.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-23,MX,Mexico,21305.0,870.0,3343841.0,265286.0,80886612.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,14.0,26.0,8.0,60.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-24,MX,Mexico,18781.0,821.0,3362622.0,266107.0,81274760.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,13.0,27.0,0.0,55.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-25,MX,Mexico,17319.0,755.0,3379941.0,266862.0,81923702.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,22.0,14.0,27.0,0.0,58.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-26,MX,Mexico,16288.0,796.0,3396229.0,267658.0,82678717.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,13.0,26.0,2.0,60.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-27,MX,Mexico,15730.0,737.0,3411959.0,268395.0,83433577.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,11.0,25.0,0.0,54.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-28,MX,Mexico,7062.0,744.0,3419021.0,269139.0,84026447.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,13.0,24.0,1.0,67.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-29,MX,Mexico,4814.0,766.0,3423835.0,269905.0,84379551.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,15.0,23.0,11.0,81.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-30,MX,Mexico,17773.0,751.0,3441608.0,270656.0,84549082.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,14.0,25.0,8.0,72.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-08-31,MX,Mexico,15638.0,765.0,3457246.0,271421.0,84946443.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,21.0,15.0,27.0,5.0,71.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-01,MX,Mexico,14760.0,703.0,3472006.0,272124.0,85375481.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,15.0,26.0,1.0,74.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-02,MX,Mexico,13942.0,683.0,3485948.0,272807.0,85845792.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,14.0,26.0,2.0,73.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-03,MX,Mexico,13353.0,691.0,3499301.0,273498.0,0.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,14.0,24.0,2.0,78.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-04,MX,Mexico,6367.0,652.0,3505668.0,274150.0,86793531.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,15.0,25.0,3.0,76.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-05,MX,Mexico,4201.0,688.0,3509869.0,274838.0,87014220.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,14.0,25.0,2.0,75.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-06,MX,Mexico,16005.0,691.0,3525874.0,275529.0,87224714.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,14.0,24.0,1.0,74.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-07,MX,Mexico,13468.0,670.0,3539342.0,276199.0,87750381.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,14.0,25.0,0.0,71.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-08,MX,Mexico,12203.0,611.0,3551545.0,276810.0,0.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,15.0,26.0,1.0,69.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-09,MX,Mexico,12155.0,632.0,3563700.0,277442.0,88593229.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,14.0,26.0,1.0,67.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-10,MX,Mexico,11885.0,617.0,3575585.0,278059.0,90366606.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,13.0,25.0,0.0,58.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-11,MX,Mexico,5233.0,561.0,3580818.0,278620.0,91182279.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,11.0,25.0,0.0,59.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-12,MX,Mexico,3746.0,595.0,3584564.0,279215.0,91720391.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,12.0,25.0,0.0,64.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-13,MX,Mexico,13866.0,597.0,3598430.0,279812.0,92080595.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,12.0,26.0,0.0,62.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-14,MX,Mexico,11765.0,563.0,3610195.0,280375.0,92749295.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,15.0,26.0,0.0,71.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-15,MX,Mexico,7736.0,542.0,3617931.0,280917.0,93588719.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,21.0,15.0,26.0,5.0,70.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-16,MX,Mexico,3839.0,545.0,3621770.0,281462.0,94144251.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,15.0,27.0,6.0,75.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-17,MX,Mexico,11776.0,547.0,3633546.0,282009.0,94300526.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,15.0,26.0,12.0,75.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-18,MX,Mexico,4722.0,494.0,3638268.0,282503.0,94858068.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,14.0,24.0,0.0,77.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-19,MX,Mexico,3242.0,474.0,3641510.0,282977.0,95271399.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,14.0,25.0,4.0,69.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-20,MX,Mexico,12796.0,539.0,3654306.0,283516.0,95638622.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,13.0,27.0,0.0,69.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-21,MX,Mexico,10460.0,546.0,3664766.0,284062.0,96080633.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,14.0,27.0,1.0,71.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-22,MX,Mexico,9954.0,470.0,3674720.0,284532.0,96793184.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,20.0,13.0,26.0,1.0,67.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-23,MX,Mexico,8866.0,436.0,3683586.0,284968.0,97523713.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,19.0,12.0,24.0,2.0,67.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-24,MX,Mexico,8828.0,457.0,3692414.0,285425.0,98282544.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,12.0,25.0,0.0,70.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-25,MX,Mexico,3794.0,413.0,3696208.0,285838.0,98895325.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,16.0,12.0,21.0,2.0,84.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-26,MX,Mexico,2744.0,424.0,3698952.0,286262.0,99186517.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,17.0,13.0,22.0,0.0,76.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
MX,2021-09-27,MX,Mexico,10325.0,429.0,3709277.0,286691.0,99366403.0,110991953.0,54855231.0,57481307.0,24948670.0,102626859.0,66.325,0.756,21575859.0,21966049.0,18680448.0,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,23.0,-102.0,1964375.0,14.0,13.5,11.0,2.3961,2.3827,18.0,13.0,24.0,0.0,74.0,21671908.0,1831423.0,102418.0,74.992,184.379,95.815,36.7,15.7,0.0,0.0
